394,-24.8,-2.5
395,-24.6,-2.5
396,-24.85,-2.5
397,-25.04,-2.5
398,-24.9,-2.5
399,-24.7,-2.5
400,-25.04,-2.5
401,-25.14,-2.5
402,-24.95,-2.5
403,-24.9,-2.5
404,-25.09,-2.5
405,-25.24,-2.5
406,-25.09,-2.5
407,-24.99,-2.5
408,-25.19,-2.5
409,-25.39,-2.5
410,-25.14,-2.5
411,-24.99,-2.5
412,-25.34,-2.5
413,-25.49,-2.5
414,-25.24,-2.5
415,-25.24,-2.5
416,-25.59,-2.5
417,-25.74,-2.5
418,-25.49,-2.5
419,-25.54,-2.5
420,-25.83,-2.5
421,-25.88,-2.5
422,-25.69,-2.5
423,-25.64,-2.5
424,-25.98,-2.5
425,-25.88,-2.5
426,-25.74,-2.5
427,-25.69,-2.5
428,-26.03,-2.5
429,-25.93,-2.5
430,-25.69,-2.5
431,-25.98,-2.5
432,-26.03,-2.5
433,-25.98,-2.5
434,-25.74,-2.5
435,-26.03,-2.5
436,-26.18,-2.5
437,-25.98,-2.5
438,-25.78,-2.5
439,-26.18,-2.5
440,-26.13,-2.5
441,-25.98,-2.5
442,-25.93,-2.5
443,-26.18,-2.5
444,-26.23,-2.5
445,-25.88,-2.5
446,-25.98,-2.5
447,-26.28,-2.5
448,-26.23,-2.5
449,-25.93,-2.5
450,-26.13,-2.5
451,-26.38,-2.5
452,-26.18,-2.5
453,-26.03,-2.5
454,-26.23,-2.5
455,-26.38,-2.5
456,-26.18,-2.5
457,-26.08,-2.5
458,-26.38,-2.5
459,-26.33,-2.5
460,-26.08,-2.5
461,-26.08,-2.5
462,-26.38,-2.5
463,-26.33,-2.5
464,-26.13,-2.5
465,-26.23,-2.5
466,-26.53,-2.5
467,-26.28,-2.5
468,-26.13,-2.5
469,-26.33,-2.5
470,-26.48,-2.5
471,-26.28,-2.5
472,-26.13,-2.5
473,-26.48,-2.5
474,-26.48,-2.5
475,-26.18,-2.5
476,-26.18,-2.5
477,-26.48,-2.5
478,-26.38,-2.5
479,-26.13,-2.5
480,-26.23,-2.5
481,-26.53,-2.5
482,-26.38,-2.5
483,-26.28,-2.5
484,-26.38,-2.5
485,-26.58,-2.5
486,-26.28,-2.5
487,-26.23,-2.5
488,-26.53,-2.5
489,-26.43,-2.5
490,-26.23,-2.5
491,-26.23,-2.5
492,-26.58,-2.5
493,-26.43,-2.5
494,-26.23,-2.5
495,-26.33,-2.5
496,-26.58,-2.5
497,-26.33,-2.5
498,-26.18,-2.5
499,-26.38,-2.5
500,-26.53,-2.5
501,-26.38,-2.5
502,-26.13,-2.5
503,-26.48,-2.5
504,-26.53,-2.5
505,-26.28,-2.5
506,-26.18,-2.5
507,-26.48,-2.5
508,-26.43,-2.5
